parent_tweet,reply_tweet
"@DanteB4u @MarkMC9 are they calling Mike Brown a suspect? If so, why didn't he stop them and check them?","@DanteB4u I could not agree more, it just plain sounds preposterous. And why did he NOT get OUT of the car. It has to be a huge LIE."
@DAVIDMDRAIMAN relax.... Every other work out of #cuomo and #coopers mouth was #kosher,Hostage-taker at Paris store demands release of #Kouachis police union spoke says. http://t.co/NPqmVKHczO http://t.co/Lh6eA43Ej3 via @cnni
"@daxshepard1 @HDMcC @kellyoxford No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.",@HDMcC @kellyoxford @subloke Perhaps all of Twitter should follow HDM so we can learn the proper ways of Tweeting responsibly.
@DIANAZOGA @AntonioFrench WHEN?  he became a suspect upon the firing of the fatal shot?,"“@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson” 😒😒😒😒😒"
"@DIANAZOGA @j03_2 Indicate? If he was a suspect why did the police stop his car next to him and tell him to ""get the f#ck on the sidewalk"" ?",@IamLaurenGill @DIANAZOGA Exactly
@dissuade it's also pretty upsetting that a kid was summarily executed for maybe stealing a pack of cigars.,"@jlpauk @spants @rui_xu @flavius217 they've systematically only released information that makes them look good, even info that might taint"
@dissuade it's also pretty upsetting that a kid was summarily executed for maybe stealing a pack of cigars.,@flavius217 @spants @Tom_sveb @rui_xu I don't understand the double standard of wanting all the info about the cop but Brown's past is safe.
@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.,@dmatthewmillar email me at dcdesk@cctv-america.com when you get a chance - good to know you are safe -Nathan
"@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable.",@dmatthewmillar @Jaclyn_Colville Twice in one week!?!?!?! #Toclosetohomeforcomfort
@EntCity @davidleyes,"PRINCE IN TORONTO TONIGHT:
@3RDEYEGIRL tweeted this morning to say OTNOROT CALLING, which is Toronto backwards, obviously.... Seems it's on!"
@flavius217 @Tom_sveb @spants @rui_xu So no matter that evidence comes out during the investigation that's what you're going with?,@flavius217 @Tom_sveb @spants @rui_xu So no matter that evidence comes out during the investigation that's what you're going with?
@FoxNews get off of Huckabee! Bring in @ShepNewsTeam,"“@FoxNews: UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports Are you sure?"
@FoxNews Hope they smoked that Isis dickhead,@FoxNews GUNMAN IS DOWN
@France24_en: Both Charlie Hebdo suspects killed as police storm building (police sources) http://t.co/wuPIIjroD0 http://t.co/idX9V3plft #FB,"@ensowi @France24_en Yes, but think it was too dangerous."
@genlady9 @RT_com Right a tradgedy happening in France and you post this. This is the reason the world hates Islam.,"Yeah, that's going to happen! MT @RT_com: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting"
@gig_42 @zellieimani doesn't justify him getting shot several times.,"@zellieimani @YourAnonCentral Because it shows Brown negatively. The real issue is: Why did a cop shoot and kill an unarmed man, hands up?"
"@Gion_Gion @Andrew_Denney @jessradio Green is the traditional colour.
Presumptions are worthless","@zulubravo @Andrew_Denney @jessradio Yes ""Islamic"" flag. Black a traditional colour of Islam and I presume a Koranic verse also."
@graceslick77 @clydetheslyde If we don't Jail these Rogue..Racist Cops they won't Stop Killing young Unarmed Black Men.. #Sick,@SacJim2012 @clydetheslyde I know that's right..hoping to god #Someone captured on phone +hasn't came forward -yet..(video/shooting)
@HDMcC @kellyoxford @obiterdictayo the news report I'm watching currently reported the same thing before Kelly tweeted it.,@HDMcC @kellyoxford @obiterdictayo the news report I'm watching currently reported the same thing before Kelly tweeted it.
@HDMcC @kellyoxford @obiterdictayo why shouldn't a private citizen make a comment on a news event?,@HDMcC @kellyoxford @obiterdictayo why shouldn't a private citizen make a comment on a news event?
"@HDMcC @kellyoxford exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists",@daxshepard1 @HDMcC THANK YOU.
@Independent Showing his face in his final moments is crass insensitivity and totally unnecessary - his family are grieving,@andreemurphy @Independent I totally agree with you!
@Independent Showing his face in his final moments is crass insensitivity and totally unnecessary - his family are grieving,@andreemurphy @Independent agree A Murphy
@Independent Showing his face in his final moments is crass insensitivity and totally unnecessary - his family are grieving,@andreemurphy @Independent totally agree with you
@Independent Showing his face in his final moments is crass insensitivity and totally unnecessary - his family are grieving,"Well said, I agree. @andreemurphy @Independent"
@InfectiousChris I meant in general. People went off the deep end and believed the 1st thing they heard or read. No matter how 1 sided,@PancakeBreasts Anon has been pretty awful through this whole thing.
@IsabelsBookClub means go home,@WilliamsJon @lorizellmill Good thing Feinstein made sure this will never happen here.
"@jaggy123 @MsRock4Ever @AlwaysThinkHow @DanteB4u It's not about smarts, it's that they never had to justify their actions  ""Rubber Stamped""",TYPICAL OF COWARDS AND BULLIES @AlwaysThinkHow @DanteB4u
@jasongarcia5 @TheAnonMessage2 lol there's a million dudes wearing cargos &amp; white tees everyday please stop,"@TheAnonMessage2 omg stfu already. Did you see the clothes the kid was wearing, looked similar. Agree with you but quit fucking fishing."
@jlpauk @flavius217 They are releasing irrelevant info that doesn't affect the case of Michael Brown's shooting,@flavius217 @rui_xu How? They are giving info that the media asked for.
@jlpauk @spants @rui_xu @flavius217 I'm relying on details agreed upon by the police and the witnesses.,@Tom_sveb @spants And there was a struggle inside the car. How do we know Brown didn't get the gun and fire the shot during the struggle?
@jlpauk @Tom_sveb @rui_xu @flavius217 There are several witnesses. They don't all know each other and they're all saying the same things.,@jlpauk @Tom_sveb @rui_xu @flavius217 You don't want to see what's happening? Fine. Keep being naive. Good day.
@JohnGerads @FOX2now actually I did use the word robbery,@lilfer1234 @andybankertv @FOX2now you seem to be the only one and that is a testament to your character miss.
"@JonnyPut @Mr_Odin Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup riders.","@JonnyPut @Mr_Odin Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup riders."
@Joyce_Karam @DazMSmith - FORTY SIX?!,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO"
"@JSchoenberger7 @TheAnonMessage Interesting, because the Guardian says different. http://t.co/mwe9CcLxoE",“@TheAnonMessage: BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of #ISIS. #SydneySiege” well this is good
@jxchristopher @CBCAlerts psst. Guns aren't banned in Canada. #educateYourself,@HSolway @CBCAlerts we are with you! 🇺🇸🍁
@kellyoxford @daxshepard1 @HDMcC Kudos to your relaying of second-hand information! Do you have an app?,"@jeremysale @daxshepard1 @HDMcC seeing as though I was 100% correct, yes."
@kellyoxford @obiterdictayo there has been zero confirmation that gunman is down. Maybe let news outlets on scene handle the reporting.,@kellyoxford my thoughts also
@kellyoxford @subloke you managed to confirm before any other news outlet in Canada. Bravo.,@kellyoxford @HDMcC I had heard the same before I saw you &amp; many others tweet.
@kellyoxford @subloke you managed to confirm before any other news outlet in Canada. Bravo.,"@HDMcC @kellyoxford exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists"
@kevinhaast @Wossyboo92 @SkyNews a Jehovah's witness extremist?Mormon extremist?Roman catholic extremist? Etc. Non existent! Muslim...???,@kevinhaast @Wossyboo92 @SkyNews a Jehovah's witness extremist?Mormon extremist?Roman catholic extremist? Etc. Non existent! Muslim...???
@KoszikMeows @CNNVideo so they killed him for stealing chips and juice gtfoh😒 point is he was unarmed 😒😴😒,@kingpin7666 @CNNVideo you missed the part where he reaches in and takes these cigars? Passes them to his friend and takes some him self.POS
"@kristinpuhl Strong Armed Robbery ain't a misdemeanor &amp; supplies a motive for fighting w/the cop. And, yeah, I'm an asshole.
 #FERGUSON","@DJJonSTL @OpFerguson Hey look, it's a fucking racist! BLOCK, you son of a bitch."
@leonlohr @LisaBloom and who would blame them when those authority figures are gunning surrendering suspects down?,"@leonlohr @LisaBloom I rolled through a stop sign once, the cop was shouting at me like I killed someone. I was terrified. They #overreact."
@lilfer1234 @FOX2now possibly. He seemed frightened,@ithl123 I could tell it wasn't him when I saw the video. @andybankertv @FOX2now
@LisaBloom @lawalazu  it's about changing the narrative.,@LisaBloom @southerntalker #Ferguson Chief needs to be removed from his job...I never meant 4 this 2 happen..don't insult our intelligence
@LisaBloom you know the cop didnt have to know about robbery for this video to have value. you're not very good at being stupid.,@29plussome @LisaBloom seems like theres soo much about this case it gets confusing yet there isnt enough info??
@LobittaT @FootballcomEN https://t.co/mhS5jDdPFb he has its so sad,@LobittaT @FootballcomEN https://t.co/mhS5jDdPFb he has its so sad
@maNkomo16 @Scofield_Fx Mazaltov!  They could call the baby Ukrainia.,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?
@marilynmaupin This peaceful resolution shit just resulted in dead and wounded hostages,"@TexasJew Aside from that, yeah."
@Mariodinava @DaliaChai @cnnbrk Muslims feel they r being attacked everywhere not even their religion. These tend to happen. No protection,@hassanbasmer @Mariodinava @DaliaChai @cnnbrk yeah i feel really sorry for them
@MichaelSkolnik @Agent_Kindi @Supreme___Power These responses explain why thiskeeps happening. Too many white men hate black men. Sad.,“@MichaelSkolnik: Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/TYdMSNxGlo”
@MichaelSkolnik @Agent_Kindi @Supreme___Power These responses explain why thiskeeps happening. Too many white men hate black men. Sad.,@Supreme___Power @MichaelSkolnik You so edgy.
"@MichaelSkolnik Shooting related to protesting. Ppl on the street are upset about this. Also, 6mo pregnant woman forced facedown on ground",@MichaelSkolnik as reported by @KMOV @LauraKHettiger; injured in a RANDOM drive-by shooting per Lt. Col w/@STLCPD http://t.co/YcJivhDui8
"@Minus777 @flightradar24 @isobelroe Autopilot was manually changed from 38,000 to 100 ft at 09:30:55 (Flightradar24 says)",@marcepa49 The autopilot wasn't set to 100 feet. It was flown manually. FlightRadar24 has made that up.
@MissWitch2310 @BBCBreaking millions of flights happen everyday. This is only one.,#BBC says 142 passengers &amp; 6 crew @93wibc RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/jA0QYbUXgO
@MissWitch2310 then don't panic. You can always sail if you like ;),@Granabanana I do know that!
@Mr_Odin Uber trips out of the CBD today are free to help Sydneysiders get home safely. See http://t.co/UIwoom25Bm,@Uber_Sydney @DrYobbo @alfinitum Faster backflip than Tony Abbott!
@NBCNews #ParisShooting #CharlieHebdo It's time to FINISH THEM!!!,@NBCNews these the same Islamic Terrorists you  claimed were dead a couple days ago?
"@NBCNews @Mao_A_Moon damn, thats the airlines i normally use when going Germany bro.","Latest on #Germanwings crash: Pilots signaled 911 before dropping out of midair; airline CEO calls this a ""dark day."" http://t.co/S5CZoWnn2T"
@NerdyWonka But... There was something leading up to the shooting? Or what?,"In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
@No_Idteaots @Mama4Obama1 @JeffersonObama I slammed Islam not the people. They need reformation and the lack of movement shows no interest.,@tonyjdell @Mama4Obama1 @JeffersonObama I'll give you that.
"@obiterdictayo I know what I'm doing here, thanks.","@obiterdictayo I know what I'm doing here, thanks."
"@orangeseahorse @Alasscan_ - Even if not innocent, no justification for violating rights, removing due process &amp; execution #Ferguson MURDER!","@Alasscan_ @DanteB4u Alasscan it's a lie. Pics are fake. No robbery was reported! If true, police would have said it last week to stop riots"
@povprod @cnnbrk @DamoSpin They have - however - confirmed 3 separate shootings. So there's that.,@povprod @cnnbrk @DamoSpin They have - however - confirmed 3 separate shootings. So there's that.
@princekhattab @fredwillie460 mohamed would NOT approve of their action or the action of all those killing in the name of Iislam,@princekhattab @PhillipSmyth Ok clearly what i'd read was wrong
@PrinceMuseum @3RDEYEGIRL it's a four hour flight from Vancouver to Toronto and I'm so tempted lol,***EXCLUSIVE*** Michael Zahaf-Bibeau caught on a #DASHCAM model sold at http://t.co/62s1bT3ecH #OttawaShooting http://t.co/LpnqAKsHZw
@PrinceMuseum @3RDEYEGIRL it's a four hour flight from Vancouver to Toronto and I'm so tempted lol,@PrinceTaughtMe I don't think it's even been on sale yet
@PrinceTaughtMe @PrinceMuseum @3RDEYEGIRL oh no:(,@mossequ1 @PrinceMuseum @3RDEYEGIRL it's across the country and 4 hours away lol and it's like $300 I think
@Rachelle_JL I think it sold out in minus 4 minutes.,“@billboard: Secret Prince show rumored for Toronto tonight http://t.co/90Qxxfa6w7” Wishing this was NYC @pdubfunk
"@rcallimachi @ummsalama15_ journalists are not innocent, hence the media blackout against IS by US. Journalism is a crime",@rcallimachi @ummsalama15_ how about dropping bombs on Muslims all over the world.  Not radical.
"@rcallimachi @ummsalama15_ sure, yiu just need to work for a jew","@rcallimachi @ummsalama15_ sure, yiu just need to work for a jew"
"@RemarkablyDope @TheAnonMessage2 is it me, or the dude in the security cam photos is bald? Mike Brown isn't bald i dont belive","@TheAnonMessage2 no, because that would require reasoning and then if reasoning is applied, no one can be shot. Shoot now, reason later."
@RT_com @AnonymTipster another Israeli false flag operation? This is what Abbott had been PRAYING for.,"@Perseus009 @RT_com @AnonymTipster 

People like you and these things that you say are what keep people like me (the establishment) laughing"
